City.Name,Package,Variety,Origin,Item.Size,Color,Repack,month,year,price
BALTIMORE,24 inch bins,NA,MARYLAND,lge,NA,E,4,2017,275
BALTIMORE,24 inch bins,NA,MARYLAND,lge,NA,E,5,2017,275
BALTIMORE,24 inch bins,HOWDEN TYPE,DELAWARE,med,ORANGE,N,9,2016,160
BALTIMORE,24 inch bins,HOWDEN TYPE,VIRGINIA,med,ORANGE,N,9,2016,160
BALTIMORE,24 inch bins,HOWDEN TYPE,MARYLAND,lge,ORANGE,N,11,2016,95
BALTIMORE,24 inch bins,HOWDEN TYPE,MARYLAND,lge,ORANGE,N,11,2016,95
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med,ORANGE,N,9,2016,165
BALTIMORE,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,ORANGE,N,9,2016,160
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med,ORANGE,N,10,2016,165
BALTIMORE,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,ORANGE,N,10,2016,160
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med,ORANGE,N,10,2016,165
BALTIMORE,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,ORANGE,N,10,2016,160
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,lge,ORANGE,N,10,2016,155
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med,ORANGE,N,10,2016,160
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,lge,ORANGE,N,10,2016,155
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med,ORANGE,N,10,2016,150
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,lge,ORANGE,N,10,2016,130
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med,ORANGE,N,10,2016,145
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,sml,ORANGE,N,10,2016,130
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,xlge,ORANGE,N,11,2016,125
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,lge,ORANGE,N,11,2016,115
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med,ORANGE,N,11,2016,95
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,lge,ORANGE,N,11,2016,110
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med-lge,ORANGE,N,9,2017,160
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med-lge,ORANGE,N,9,2017,160
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,lge,ORANGE,N,9,2017,155
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med-lge,ORANGE,N,9,2017,155
BALTIMORE,24 inch bins,HOWDEN WHITE TYPE,MARYLAND,med,NA,N,9,2017,170
BALTIMORE,24 inch bins,HOWDEN WHITE TYPE,MARYLAND,med,NA,N,9,2017,180
BALTIMORE,24 inch bins,CINDERELLA,NA,xlge,NA,E,6,2017,380
BALTIMORE,24 inch bins,CINDERELLA,NA,xlge,NA,E,6,2017,380
BALTIMORE,24 inch bins,CINDERELLA,NA,xlge,NA,E,6,2017,380
BALTIMORE,24 inch bins,CINDERELLA,MEXICO,xlge,NA,N,8,2017,200
BALTIMORE,24 inch bins,CINDERELLA,MEXICO,xlge,NA,N,8,2017,275
BALTIMORE,24 inch bins,CINDERELLA,MEXICO,xlge,NA,N,9,2017,350
BALTIMORE,24 inch bins,CINDERELLA,MARYLAND,xlge,NA,N,9,2017,180
BALTIMORE,24 inch bins,CINDERELLA,VIRGINIA,xlge,NA,N,9,2017,200
BALTIMORE,24 inch bins,CINDERELLA,MARYLAND,xlge,NA,N,9,2017,190
BALTIMORE,24 inch bins,CINDERELLA,VIRGINIA,xlge,NA,N,9,2017,190
BALTIMORE,24 inch bins,CINDERELLA,MARYLAND,jbo,NA,N,9,2017,340
BALTIMORE,24 inch bins,CINDERELLA,MARYLAND,xlge,NA,N,9,2017,245
BALTIMORE,24 inch bins,CINDERELLA,VIRGINIA,xlge,NA,N,9,2017,200
BALTIMORE,24 inch bins,CINDERELLA,MARYLAND,jbo,NA,N,9,2017,340
BALTIMORE,24 inch bins,CINDERELLA,MARYLAND,xlge,NA,N,9,2017,245
BALTIMORE,24 inch bins,CINDERELLA,VIRGINIA,xlge,NA,N,9,2017,190
BALTIMORE,50 lb sacks,CINDERELLA,COSTA RICA,lge,NA,N,8,2017,29
BALTIMORE,50 lb sacks,CINDERELLA,MEXICO,lge,NA,N,8,2017,29
BALTIMORE,50 lb sacks,CINDERELLA,COSTA RICA,lge,NA,N,8,2017,28.5
BALTIMORE,50 lb sacks,CINDERELLA,COSTA RICA,lge,NA,N,8,2017,28.5
BALTIMORE,50 lb sacks,CINDERELLA,FLORIDA,med,NA,N,8,2017,29
BALTIMORE,50 lb sacks,CINDERELLA,FLORIDA,med,NA,N,9,2017,29
BALTIMORE,50 lb sacks,CINDERELLA,VIRGINIA,lge,NA,N,9,2017,15
BALTIMORE,50 lb sacks,CINDERELLA,MEXICO,lge,NA,N,9,2017,24
BALTIMORE,50 lb sacks,CINDERELLA,VIRGINIA,lge,NA,N,9,2017,15
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,NA,N,9,2016,255
BALTIMORE,24 inch bins,FAIRYTALE,VIRGINIA,xlge,NA,N,9,2016,255
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,NA,N,10,2016,255
BALTIMORE,24 inch bins,FAIRYTALE,VIRGINIA,xlge,NA,N,10,2016,255
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,NA,N,10,2016,247.5
BALTIMORE,24 inch bins,FAIRYTALE,VIRGINIA,xlge,NA,N,10,2016,255
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,NA,N,10,2016,242.5
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,NA,N,10,2016,235
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,NA,N,10,2016,230
BALTIMORE,24 inch bins,FAIRYTALE,VIRGINIA,xlge,NA,N,10,2016,230
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,NA,N,11,2016,215
BALTIMORE,24 inch bins,FAIRYTALE,VIRGINIA,xlge,NA,N,11,2016,215
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,NA,N,11,2016,200
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,NA,N,11,2016,200
BALTIMORE,24 inch bins,FAIRYTALE,VIRGINIA,xlge,NA,N,11,2016,215
BALTIMORE,24 inch bins,FAIRYTALE,VIRGINIA,xlge,NA,N,11,2016,210
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,med,ORANGE,N,9,2016,15
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,sml,ORANGE,N,9,2016,18
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,sml,ORANGE,N,10,2016,18
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,OHIO,med,ORANGE,N,10,2016,17
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,NA,ORANGE,N,10,2016,15
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,sml,ORANGE,N,10,2016,18
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,OHIO,med,ORANGE,N,10,2016,17
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,PENNSYLVANIA,NA,ORANGE,N,10,2016,17.75
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,NA,ORANGE,N,10,2016,15
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,OHIO,med,ORANGE,N,10,2016,17
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,PENNSYLVANIA,NA,ORANGE,N,10,2016,17.75
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,NA,ORANGE,N,10,2016,15
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,OHIO,med,ORANGE,N,10,2016,17
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,PENNSYLVANIA,NA,ORANGE,N,10,2016,17.75
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,NA,ORANGE,N,10,2016,15
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,OHIO,med,ORANGE,N,10,2016,16.5
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,PENNSYLVANIA,NA,ORANGE,N,10,2016,17
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,MARYLAND,med,ORANGE,N,9,2017,18
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,med,ORANGE,N,9,2017,16
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,MARYLAND,med,ORANGE,N,9,2017,18
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,PENNSYLVANIA,med,ORANGE,N,9,2017,16
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,med,ORANGE,N,9,2017,16
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,PENNSYLVANIA,med,ORANGE,N,9,2017,16
BALTIMORE,24 inch bins,PIE TYPE,VIRGINIA,sml,ORANGE,N,9,2016,160
BALTIMORE,24 inch bins,PIE TYPE,MARYLAND,sml,ORANGE,N,9,2017,200
BALTIMORE,24 inch bins,PIE TYPE,MARYLAND,sml,ORANGE,N,9,2017,195
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,NA,WHITE,N,9,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,NA,WHITE,N,9,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,VIRGINIA,NA,WHITE,N,9,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,NA,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,NA,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,VIRGINIA,NA,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,NA,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,NA,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,jbo,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,lge,WHITE,N,10,2016,50
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,med,WHITE,N,10,2016,50
BALTIMORE,24 inch bins,BIG MACK TYPE,VIRGINIA,NA,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,VIRGINIA,jbo,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,jbo,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,lge,WHITE,N,10,2016,50
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,med,WHITE,N,10,2016,50
BALTIMORE,24 inch bins,BIG MACK TYPE,VIRGINIA,jbo,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,jbo,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,lge,WHITE,N,10,2016,50
BALTIMORE,24 inch bins,BIG MACK TYPE,VIRGINIA,jbo,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,jbo,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,VIRGINIA,jbo,WHITE,N,10,2016,55
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,jbo,WHITE,N,9,2017,50
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,jbo,WHITE,N,9,2017,50
BALTIMORE,24 inch bins,MIXED HEIRLOOM VARIETIES,MARYLAND,NA,NA,N,9,2017,200
BALTIMORE,24 inch bins,MIXED HEIRLOOM VARIETIES,MARYLAND,NA,NA,N,9,2017,240
BALTIMORE,24 inch bins,MIXED HEIRLOOM VARIETIES,MARYLAND,NA,NA,N,9,2017,240
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,9,2016,18
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,9,2016,15
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,10,2016,18
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,10,2016,15
BALTIMORE,1/2 bushel cartons,MINIATURE,OHIO,sml,WHITE,N,10,2016,17
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,10,2016,15
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,10,2016,16.5
BALTIMORE,1/2 bushel cartons,MINIATURE,OHIO,sml,WHITE,N,10,2016,16.5
BALTIMORE,1/2 bushel cartons,MINIATURE,VIRGINIA,sml,WHITE,N,10,2016,17
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,10,2016,15
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,10,2016,15
BALTIMORE,1/2 bushel cartons,MINIATURE,OHIO,sml,WHITE,N,10,2016,16.5
BALTIMORE,1/2 bushel cartons,MINIATURE,VIRGINIA,sml,WHITE,N,10,2016,17
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,10,2016,15
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,10,2016,15
BALTIMORE,1/2 bushel cartons,MINIATURE,OHIO,sml,WHITE,N,10,2016,16.5
BALTIMORE,1/2 bushel cartons,MINIATURE,VIRGINIA,sml,WHITE,N,10,2016,17
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,10,2016,16
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,WHITE,N,10,2016,15
BALTIMORE,1/2 bushel cartons,MINIATURE,OHIO,sml,WHITE,N,10,2016,16.5
BALTIMORE,1/2 bushel cartons,MINIATURE,VIRGINIA,sml,WHITE,N,10,2016,17
BALTIMORE,1/2 bushel cartons,MINIATURE,OHIO,sml,WHITE,N,11,2016,16.5
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,NA,ORANGE,N,9,2017,18
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,NA,ORANGE,N,9,2017,18
BALTIMORE,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,NA,ORANGE,N,9,2017,18
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,NA,ORANGE,N,9,2017,18
BALTIMORE,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,NA,ORANGE,N,9,2017,18
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,NA,N,9,2016,15
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,NA,N,10,2016,15
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,NA,N,10,2016,15
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,jbo,ORANGE,N,9,2016,147.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,9,2016,149.875
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,med-lge,ORANGE,N,9,2016,152.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,sml,ORANGE,N,9,2016,150
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,jbo,ORANGE,N,10,2016,147.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,10,2016,149.875
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,med-lge,ORANGE,N,10,2016,152.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,sml,ORANGE,N,10,2016,150
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,jbo,ORANGE,N,10,2016,147.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,10,2016,149.875
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,med-lge,ORANGE,N,10,2016,152.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,sml,ORANGE,N,10,2016,150
ATLANTA,24 inch bins,HOWDEN TYPE,ALABAMA,med,ORANGE,N,10,2016,142.5
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,jbo,ORANGE,N,10,2016,147.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,10,2016,149.875
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,med-lge,ORANGE,N,10,2016,152.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,sml,ORANGE,N,10,2016,150
ATLANTA,24 inch bins,HOWDEN TYPE,ALABAMA,med,ORANGE,N,10,2016,142.5
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,jbo,ORANGE,N,10,2016,147.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,10,2016,149.875
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,med-lge,ORANGE,N,10,2016,152.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,sml,ORANGE,N,10,2016,150
ATLANTA,24 inch bins,HOWDEN TYPE,ALABAMA,med,ORANGE,N,10,2016,142.5
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,jbo,ORANGE,N,10,2016,147.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,10,2016,149.875
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,med-lge,ORANGE,N,10,2016,152.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,sml,ORANGE,N,10,2016,150
ATLANTA,24 inch bins,HOWDEN TYPE,ALABAMA,med,ORANGE,N,11,2016,142.5
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,jbo,ORANGE,N,11,2016,147.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,11,2016,149.875
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,med-lge,ORANGE,N,11,2016,152.375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,sml,ORANGE,N,11,2016,150
ATLANTA,36 inch bins,HOWDEN TYPE,CANADA,med,ORANGE,N,9,2017,150
ATLANTA,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,ORANGE,N,9,2017,142.5
ATLANTA,36 inch bins,HOWDEN TYPE,TENNESSEE,lge,ORANGE,N,9,2017,140
ATLANTA,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,sml,NA,N,11,2016,14.75
ATLANTA,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,sml,NA,N,11,2016,14.75
ATLANTA,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,sml,NA,N,11,2016,14.75
ATLANTA,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,sml,NA,N,11,2016,14.75
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,NA,N,9,2016,135
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,NA,N,10,2016,135
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,NA,N,10,2016,135
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,NA,N,10,2016,135
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,NA,N,10,2016,135
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,NA,N,10,2016,135
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,NA,N,11,2016,129.25
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,NA,N,11,2016,129.25
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,NA,N,11,2016,129.25
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,NA,N,11,2016,129.25
ATLANTA,36 inch bins,PIE TYPE,MICHIGAN,sml,NA,N,9,2016,248
ATLANTA,36 inch bins,PIE TYPE,MICHIGAN,sml,NA,N,10,2016,248
ATLANTA,36 inch bins,PIE TYPE,MICHIGAN,sml,NA,N,10,2016,248
ATLANTA,36 inch bins,PIE TYPE,MICHIGAN,sml,NA,N,10,2016,248
ATLANTA,36 inch bins,PIE TYPE,MICHIGAN,sml,NA,N,10,2016,248
ATLANTA,36 inch bins,PIE TYPE,MICHIGAN,sml,NA,N,10,2016,248
ATLANTA,36 inch bins,PIE TYPE,MICHIGAN,sml,NA,N,11,2016,248
ATLANTA,1 1/9 bushel cartons,MINIATURE,TENNESSEE,NA,NA,N,9,2017,17.25
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,exjbo,ORANGE,N,9,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,jbo,ORANGE,N,9,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,xlge,ORANGE,N,9,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,xlge,ORANGE,N,9,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,ORANGE,N,9,2016,170
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,ORANGE,N,9,2016,170
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med-lge,ORANGE,N,9,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med,ORANGE,N,9,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,sml,ORANGE,N,9,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,jbo,ORANGE,N,9,2016,212.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,xlge,ORANGE,N,9,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,lge,ORANGE,N,9,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med-lge,ORANGE,N,9,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med,ORANGE,N,9,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,sml,ORANGE,N,9,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MICHIGAN,jbo,ORANGE,N,9,2016,175
BOSTON,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,9,2016,175
BOSTON,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,ORANGE,N,9,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,ORANGE,N,9,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,exjbo,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,jbo,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,xlge,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,xlge,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,ORANGE,N,10,2016,170
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,ORANGE,N,10,2016,170
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med-lge,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,sml,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,jbo,ORANGE,N,10,2016,212.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,xlge,ORANGE,N,10,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,lge,ORANGE,N,10,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med-lge,ORANGE,N,10,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med,ORANGE,N,10,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,sml,ORANGE,N,10,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MICHIGAN,jbo,ORANGE,N,10,2016,175
BOSTON,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,10,2016,175
BOSTON,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,exjbo,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,jbo,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,xlge,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,xlge,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,ORANGE,N,10,2016,170
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,ORANGE,N,10,2016,170
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med-lge,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,sml,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,jbo,ORANGE,N,10,2016,212.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,xlge,ORANGE,N,10,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,lge,ORANGE,N,10,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med-lge,ORANGE,N,10,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med,ORANGE,N,10,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,sml,ORANGE,N,10,2016,202.5
BOSTON,36 inch bins,HOWDEN TYPE,MICHIGAN,jbo,ORANGE,N,10,2016,175
BOSTON,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,10,2016,175
BOSTON,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,exjbo,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,jbo,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,xlge,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,xlge,ORANGE,N,10,2016,180
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,ORANGE,N,10,2016,170
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,ORANGE,N,10,2016,170
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med-lge,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med,ORANGE,N,10,2016,150
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,sml,ORANGE,N,10,2016,150
